epoch,train_loss,val_loss,train_error1,val_error1,train_error5,val_error5
1,1.638536586074829,1.7571750106811523,61.858,56.49,12.183999999999997,10.299999999999997
2,1.1507213732528687,1.3691455642700194,41.852,45.53,4.245999999999995,5.5
3,0.9479065047073364,1.1574245096206666,33.980000000000004,38.79,2.769999999999996,3.010000000000005
4,0.801845194721222,0.8947123030662537,28.305999999999997,30.120000000000005,1.9240000000000066,1.7000000000000028
5,0.7025057778549194,1.1950750625610351,24.828000000000003,35.34,1.5259999999999962,4.510000000000005
6,0.6381056792831421,0.7443424899101257,22.176000000000002,25.159999999999997,1.2720000000000056,1.6800000000000068
7,0.5930778856658936,0.6874468967437745,20.58,23.47,1.1159999999999997,1.6099999999999994
8,0.5541244396400452,0.6462608515262603,19.39,22.230000000000004,0.936000000000007,1.0699999999999932
9,0.5271663725852966,0.7227984163284302,18.367999999999995,23.47,0.8419999999999987,1.6899999999999977
10,0.5016025701522827,0.663605179309845,17.397999999999996,22.629999999999995,0.769999999999996,1.0799999999999983
11,0.4759173212146759,0.5738119205474853,16.567999999999998,19.319999999999993,0.6460000000000008,1.0400000000000063
12,0.46210822279930114,0.5669528073310852,16.099999999999994,18.810000000000002,0.6440000000000055,1.019999999999996
13,0.44446167615890503,0.6042419335365296,15.510000000000005,19.950000000000003,0.5819999999999936,0.8199999999999932
14,0.4335600261688232,0.5499738285064697,15.087999999999994,18.5,0.5559999999999974,0.730000000000004
15,0.4202233131313324,0.5409744767665863,14.611999999999995,18.060000000000002,0.5360000000000014,1.0100000000000051
16,0.4052662859153748,0.5240086164951324,14.218000000000004,17.120000000000005,0.47799999999999443,0.8400000000000034
17,0.3935666670227051,0.596537739777565,13.802000000000007,19.489999999999995,0.465999999999994,0.7900000000000063
18,0.38303973099708555,0.7968403498649597,13.254000000000005,24.650000000000006,0.43200000000000216,1.1299999999999955
19,0.37802096012115477,0.5335573368072509,13.079999999999998,17.819999999999993,0.40800000000000125,0.7199999999999989
20,0.3664032724571228,0.6762095067024231,12.688000000000002,20.569999999999993,0.41800000000000637,1.2800000000000011
21,0.3601940578556061,0.468682403421402,12.522000000000006,15.510000000000005,0.37999999999999545,0.519999999999996
22,0.3499428122138977,0.589236254787445,12.219999999999999,19.090000000000003,0.37000000000000455,0.8100000000000023
23,0.342260745639801,0.5705577138900757,11.896,18.349999999999994,0.33799999999999386,0.7999999999999972
24,0.33696614517211915,0.7070882944107055,11.739999999999995,20.370000000000005,0.32800000000000296,1.1099999999999994
25,0.33271316178321836,0.5221358904838562,11.706000000000003,16.680000000000007,0.3199999999999932,0.75
26,0.3253310931396484,0.7293054997444153,11.384,22.810000000000002,0.33799999999999386,1.2399999999999949
27,0.31829020964622495,0.4741202877044678,11.128,15.219999999999999,0.3119999999999976,0.730000000000004
28,0.31569337701797484,0.49550772428512574,11.134,15.769999999999996,0.29399999999999693,0.6500000000000057
29,0.313190455532074,0.5480318582057953,10.908000000000001,17.78,0.28600000000000136,0.7199999999999989
30,0.30864339014053344,0.4542532977581024,10.792000000000002,15.180000000000007,0.269999999999996,0.5400000000000063
31,0.3013916908454895,0.4906096834659576,10.616,16.129999999999995,0.2680000000000007,0.6400000000000006
32,0.298301637172699,0.5521829853057861,10.447999999999993,17.58,0.31399999999999295,0.9300000000000068
33,0.2944801288509369,0.460660259270668,10.207999999999998,14.89,0.23999999999999488,0.6200000000000045
34,0.291121910905838,0.5144140224933624,10.156000000000006,16.22,0.24200000000000443,0.6200000000000045
35,0.2845116304111481,0.6352850629806519,9.927999999999997,19.120000000000005,0.2540000000000049,0.769999999999996
36,0.2845853444480896,0.5582128739833832,9.977999999999994,17.459999999999994,0.24800000000000466,0.6599999999999966
