epoch,train_loss,val_loss,train_error1,val_error1,train_error5,val_error5
1,1.5954353980636597,1.4248358116149902,59.836,49.6,11.354,6.480000000000004
2,1.115419270439148,1.2480124586105346,40.714,41.61,4.146000000000001,4.280000000000001
3,0.9312015119552612,0.9857767134666443,33.31999999999999,33.5,2.780000000000001,2.9399999999999977
4,0.799797728729248,0.8146345966339111,28.483999999999995,27.36,2.030000000000001,1.9699999999999989
5,0.7065324055290222,0.9131271333694458,24.968000000000004,29.799999999999997,1.5120000000000005,2.1700000000000017
6,0.6468735488128662,0.845702119064331,22.623999999999995,27.569999999999993,1.2660000000000053,2.2099999999999937
7,0.5973385830879211,0.7122075102806091,20.709999999999994,23.409999999999997,1.1380000000000052,1.3499999999999943
8,0.5614432330131531,0.7017939919471741,19.614000000000004,23.959999999999994,1.0079999999999956,1.6400000000000006
9,0.5337527659797668,0.6473627416610718,18.525999999999996,21.599999999999994,0.8400000000000034,1.2999999999999972
10,0.509175749912262,0.6969738126754761,17.732,22.590000000000003,0.8400000000000034,1.9200000000000017
11,0.48948364933013916,0.6359618625164032,17.152,20.870000000000005,0.7379999999999995,1.0900000000000034
12,0.4650821325683594,0.5425458511352539,16.134,17.680000000000007,0.6740000000000066,0.8400000000000034
13,0.44999171385765074,0.579578535747528,15.492000000000004,19.33,0.6839999999999975,1.1099999999999994
14,0.4330587752723694,0.5975107509613037,15.048000000000002,19.78,0.6059999999999945,0.8299999999999983
15,0.4190596311378479,0.6606111221313477,14.573999999999998,21.28,0.5240000000000009,1.0499999999999972
16,0.41180752328872683,0.6012477545738221,14.278000000000006,19.650000000000006,0.5100000000000051,0.9399999999999977
17,0.3943801221370697,0.5534191036224365,13.507999999999996,17.620000000000005,0.49800000000000466,1.1899999999999977
18,0.3884676870536804,0.5875149275302887,13.590000000000003,18.67,0.4680000000000035,1.2199999999999989
19,0.37969361144065855,0.5391039362430573,13.164000000000001,17.129999999999995,0.46999999999999886,0.75
20,0.365540463142395,0.5182188316822052,12.802000000000007,17.069999999999993,0.42199999999999704,0.7399999999999949
21,0.36506610773086545,0.502981683588028,12.670000000000002,16.33,0.4060000000000059,0.9000000000000057
22,0.35526231630325317,0.6299587837696076,12.328000000000003,20.209999999999994,0.3960000000000008,1.0799999999999983
23,0.3504708084487915,0.6962481608390808,12.120000000000005,20.83,0.34600000000000364,1.0300000000000011
24,0.3415996349239349,0.7379076198577881,11.858000000000004,21.03,0.32399999999999807,1.9699999999999989
25,0.33075365476608276,0.5519745052337647,11.483999999999995,16.879999999999995,0.3640000000000043,0.7999999999999972
26,0.33381134127616885,0.47276717715263367,11.626000000000005,15.459999999999994,0.32200000000000273,0.4899999999999949
27,0.3265026654243469,0.5321130294322968,11.554000000000002,16.400000000000006,0.3160000000000025,0.7800000000000011
28,0.3194770024776459,0.503723809671402,11.203999999999994,15.969999999999999,0.3259999999999934,0.8599999999999994
29,0.3131761201524734,0.5376137359619141,10.866,16.879999999999995,0.30400000000000205,0.7099999999999937
30,0.3085566962528229,0.5261005904197693,10.751999999999995,16.97,0.28600000000000136,0.8799999999999955
31,0.3089506660938263,0.4906358315229416,10.695999999999998,15.86,0.28000000000000114,0.5699999999999932
32,0.2962087375688553,0.5483151727676392,10.420000000000002,17.120000000000005,0.2879999999999967,0.8799999999999955
33,0.2926114293003082,0.599510500717163,10.186000000000007,17.519999999999996,0.25799999999999557,0.769999999999996
34,0.2979320693206787,0.7938589139938355,10.349999999999994,22.189999999999998,0.26200000000000045,0.8199999999999932
35,0.2947316646003723,0.5593089427947998,10.213999999999999,17.040000000000006,0.2540000000000049,0.9399999999999977
36,0.28710796454429627,0.4735322380065918,10.040000000000006,14.760000000000005,0.2560000000000002,0.7199999999999989
37,0.28521746071338655,0.582998801612854,10.001999999999995,17.989999999999995,0.21399999999999864,0.8199999999999932
38,0.277347915058136,0.49496140899658203,9.652000000000001,14.950000000000003,0.21800000000000352,0.6700000000000017
39,0.2834547748184204,0.6255560715675355,9.896,18.349999999999994,0.23199999999999932,0.7399999999999949
40,0.27351580606460574,0.4563023874759674,9.596000000000004,14.409999999999997,0.20199999999999818,0.5100000000000051
41,0.26835971992969515,0.5356330968856812,9.391999999999996,16.25,0.2219999999999942,0.730000000000004
42,0.271497309589386,0.5195448143005371,9.457999999999998,15.620000000000005,0.20600000000000307,0.6500000000000057
43,0.27074339032173156,0.4665869694709778,9.522000000000006,14.299999999999997,0.23199999999999932,0.6599999999999966
44,0.26131372682571413,0.4550534736633301,9.164000000000001,14.409999999999997,0.20999999999999375,0.5999999999999943
45,0.26590812560081484,0.5223222469329833,9.397999999999996,15.370000000000005,0.21599999999999397,0.6400000000000006
46,0.2599802468776703,0.5183620497226715,9.116,15.269999999999996,0.16400000000000148,0.6800000000000068
47,0.2579347978782654,0.5356006476402283,9.054000000000002,16.629999999999995,0.1839999999999975,0.6800000000000068
