epoch,train_loss,val_loss,train_error1,val_error1,train_error5,val_error5
1,1.7222309524536132,2.5866376342773436,67.064,79.66,15.170000000000002,42.23
2,1.326096146469116,2.321315641784668,52.076,81.13,7.593999999999994,37.83
3,1.134630669822693,2.2264982892990113,44.952,80.08,5.480000000000004,39.59
4,1.0055854099845887,2.043405576133728,40.37,77.14,4.494,35.56
5,0.8983143510055542,2.5720183288574217,36.03,85.63,3.6779999999999973,39.76
6,0.8257057715415954,2.022399649810791,33.03,75.9,3.0660000000000025,31.480000000000004
7,0.76508104221344,2.0320065898895265,30.756,76.82,2.7180000000000035,40.94
8,0.7192772690200806,2.323456746292114,28.763999999999996,80.78,2.313999999999993,40.6
9,0.6773612549972534,2.0660627977371218,27.180000000000007,74.55,2.128,37.26
10,0.6538324228668213,1.766950587272644,26.105999999999995,70.55,1.882000000000005,22.42
11,0.6245662969970703,2.156597433280945,25.126000000000005,77.83,1.7620000000000005,34.2
12,0.6008320492935181,1.776738956642151,23.878,69.27,1.5259999999999962,29.150000000000006
13,0.5797186683177948,2.15329921913147,23.171999999999997,75.73,1.4380000000000024,34.629999999999995
14,0.5665715245246887,2.30259935798645,22.646,68.51,1.3739999999999952,28.349999999999994
15,0.5510971645927429,2.1037067085266115,22.028000000000006,71.31,1.2980000000000018,30.08
16,0.5317265966033936,1.7630013233184814,21.298000000000002,67.75,1.2860000000000014,22.480000000000004
17,0.517664033946991,1.9743805072784424,20.635999999999996,74.88,1.1539999999999964,32.19
18,0.5093380071258545,2.232796422958374,20.248000000000005,76.37,1.1239999999999952,36.98
19,0.49677315868377686,2.144396705245972,19.798000000000002,69.01,1.063999999999993,29.0
20,0.4883734531593323,1.951692688369751,19.67,75.2,1.0799999999999983,33.599999999999994
21,0.4776138669586182,1.9155287899017335,19.177999999999997,72.46000000000001,0.9539999999999935,29.739999999999995
22,0.46447418144226077,1.9586946960449219,18.614000000000004,73.64,0.9779999999999944,32.459999999999994
23,0.46276678173065183,1.9398487968444824,18.573999999999998,77.81,0.936000000000007,31.260000000000005
24,0.45117222385406497,2.1606616466522217,18.054000000000002,71.84,0.8760000000000048,28.040000000000006
25,0.44818402654647826,1.989609045791626,18.17,72.06,0.8659999999999997,29.400000000000006
26,0.43085380180358884,2.3417906265258788,17.400000000000006,74.7,0.8080000000000069,30.86
27,0.42944606884002684,1.8890451307296754,17.188000000000002,72.82,0.7860000000000014,33.3
28,0.42074044921875,2.074639274597168,17.007999999999996,77.94,0.8199999999999932,34.480000000000004
29,0.42385526756286623,1.972699533843994,17.197999999999993,65.43,0.730000000000004,26.370000000000005
30,0.415465423822403,1.7958211999893188,16.872,71.26,0.7420000000000044,26.33
31,0.40026201290130614,1.9978393377304078,16.245999999999995,69.7,0.652000000000001,27.180000000000007
32,0.4014887119102478,1.910814221572876,16.284000000000006,62.93,0.6400000000000006,24.450000000000003
33,0.39813549940109255,1.92273127784729,16.144000000000005,72.22,0.6839999999999975,30.060000000000002
34,0.3944376665687561,2.1427630247116087,15.902000000000001,67.63,0.7019999999999982,28.040000000000006
35,0.39192986879348757,2.411666561508179,16.001999999999995,75.33,0.6200000000000045,38.22
36,0.38494795974731444,1.8779544565200805,15.691999999999993,71.25,0.6359999999999957,29.810000000000002
37,0.3856074891853333,1.7695826179504395,15.604,70.64,0.6560000000000059,29.840000000000003
38,0.37534008153915405,2.2788131214141845,15.450000000000003,68.38,0.5520000000000067,28.239999999999995
39,0.3723719655036926,1.8140438215255736,15.058000000000007,67.34,0.5699999999999932,25.61
40,0.370360272769928,1.95828150806427,15.034000000000006,74.13,0.6260000000000048,30.959999999999994
41,0.36919350297927855,2.0643499195098878,15.200000000000003,76.99,0.5660000000000025,30.549999999999997
42,0.3710399349975586,2.149702227783203,15.177999999999997,74.45,0.554000000000002,30.040000000000006
43,0.3626159848022461,2.5488721740722657,14.86,78.51,0.5139999999999958,30.319999999999993
44,0.3602158869743347,2.1508082260131838,14.682000000000002,70.59,0.534000000000006,31.39
45,0.3567504007434845,2.360710314178467,14.697999999999993,76.28999999999999,0.4939999999999998,28.75
46,0.34801139340400694,1.8539392803192138,14.129999999999995,70.39,0.5220000000000056,28.599999999999994
47,0.348698449010849,2.5042568641662597,14.254000000000005,75.12,0.5180000000000007,36.09
48,0.34915834800720214,1.8280890888214112,14.274000000000001,69.77,0.5460000000000065,25.67
49,0.3465797309398651,1.9059279539108276,14.268,69.26,0.5300000000000011,26.349999999999994
50,0.3453291528892517,1.9577806079864501,14.349999999999994,70.76,0.4899999999999949,29.650000000000006
51,0.35046541020393374,1.7814480337142944,14.323999999999998,69.37,0.5280000000000058,28.11
52,0.3387798015785217,1.8711605190277099,13.918000000000006,69.95,0.5460000000000065,26.120000000000005
53,0.3356404758071899,2.0047758625030516,13.909999999999997,68.12,0.4939999999999998,26.060000000000002
54,0.33544861984252927,2.0532168502807617,13.656000000000006,73.11,0.47799999999999443,30.269999999999996
55,0.3396816111564636,1.9058690475463866,14.001999999999995,74.59,0.46999999999999886,31.060000000000002
56,0.3288055643081665,2.024139886474609,13.516000000000005,72.67,0.48799999999999955,30.989999999999995
57,0.33097326223373413,1.9521432876586915,13.641999999999996,65.88,0.4159999999999968,27.260000000000005
58,0.34042080260276797,1.754760988998413,14.174000000000007,68.58,0.4899999999999949,23.260000000000005
59,0.32995137523651125,1.9737549865722657,13.524000000000001,68.99,0.4620000000000033,27.33
60,0.3214870812320709,2.3598767402648924,13.129999999999995,74.94,0.4620000000000033,32.980000000000004
61,0.32660140887260436,2.502747228240967,13.415999999999997,73.41,0.4380000000000024,30.409999999999997
62,0.3208054780960083,1.901058370399475,13.081999999999994,68.46000000000001,0.38800000000000523,29.230000000000004
63,0.31869497597694396,2.00268752784729,13.165999999999997,72.16,0.41200000000000614,27.340000000000003
64,0.32479694606781007,1.8091667228698731,13.525999999999996,69.93,0.4519999999999982,27.42
65,0.3154675833082199,1.9466166637420654,12.908000000000001,71.49,0.39799999999999613,27.739999999999995
